case topic,Case Number,Case Open Date,Opened Date_Day of Week
Standard Report,1,2023-04-14T10:16:11,Friday
Unable to Login,1,2023-04-14T10:18:30,Friday
Forcibly Logout,1,2023-04-14T10:21:54,Friday
Configuration,1,2023-04-14T10:25:32,Friday
Custom Report,1,2023-04-14T10:27:19,Friday
Dashboard Configuration,1,2023-04-14T10:28:11,Friday
Queue Analytics,1,2023-04-14T10:28:41,Friday
Custom Report,1,2023-04-14T10:29:59,Friday
ANI,1,2023-04-14T10:30:33,Friday
Configuration,1,2023-04-14T10:31:00,Friday
Users,1,2023-04-14T10:39:12,Friday
Connection Issue,1,2023-04-14T10:42:31,Friday
API Limit,1,2023-04-14T10:42:40,Friday
User Management,1,2023-04-14T10:42:45,Friday
Launching Application,1,2023-04-14T10:45:04,Friday
Audio Issues on Echo,1,2023-04-14T10:45:06,Friday
MACD,1,2023-04-14T10:50:13,Friday
Unable to Login,1,2023-04-14T10:51:03,Friday
Error Message,1,2023-04-14T10:51:15,Friday
Application Lag,1,2023-04-14T10:52:09,Friday
Audio Issues on Echo,1,2023-04-14T10:52:15,Friday
Users Management,1,2023-04-14T10:53:59,Friday
Unable to Login,1,2023-04-14T10:55:36,Friday
Audio Issues,1,2023-04-14T10:58:59,Friday
Standard Report,1,2023-04-14T10:59:27,Friday
Softphone,1,2023-04-14T11:00:13,Friday
IVR,1,2023-04-14T11:02:33,Friday
Audio Issues,1,2023-04-14T11:02:37,Friday
Unable to Login,1,2023-04-14T11:04:59,Friday
Unable to Login,1,2023-04-14T11:05:01,Friday
Custom Report,1,2023-04-14T11:05:43,Friday
Users Management,1,2023-04-14T11:06:03,Friday
Recordings,1,2023-04-14T11:06:06,Friday
Unable to Login,1,2023-04-14T11:07:45,Friday
Connection Issue,1,2023-04-14T11:11:04,Friday
Unable to Login,1,2023-04-14T11:14:15,Friday
Standard Report,1,2023-04-14T11:15:58,Friday
Unable to Login,1,2023-04-14T11:18:13,Friday
Unexpected Behavior,1,2023-04-14T11:18:46,Friday
Inbound,1,2023-04-14T11:19:11,Friday
IVR,1,2023-04-14T11:19:55,Friday
Recordings,1,2023-04-14T11:20:22,Friday
Directory Sync,1,2023-04-14T11:22:41,Friday
Standard Report,1,2023-04-14T11:25:11,Friday
Call Features,1,2023-04-14T11:25:31,Friday
Standard Report,1,2023-04-14T11:28:09,Friday
Recordings,1,2023-04-14T11:28:56,Friday
Reporting,1,2023-04-14T11:32:07,Friday
Contacts,1,2023-04-14T11:33:57,Friday
Configuration Issue,1,2023-04-14T11:35:22,Friday
Softphone,1,2023-04-14T11:37:18,Friday
Reporting,1,2023-04-14T11:40:02,Friday
Unable to Login,1,2023-04-14T11:41:10,Friday
Audio Issues,1,2023-04-14T11:47:09,Friday
Dispositions,1,2023-04-14T11:53:40,Friday
Error Message,1,2023-04-14T11:55:33,Friday
Custom Report,1,2023-04-14T11:57:33,Friday
IVR,1,2023-04-14T12:03:09,Friday
Organization Management,1,2023-04-14T12:03:25,Friday
Audio Issues,1,2023-04-14T12:10:07,Friday
Custom Report,1,2023-04-14T12:10:09,Friday
Standard Report,1,2023-04-14T12:12:05,Friday
Unable to Login,1,2023-04-14T12:12:20,Friday
Launching Application,1,2023-04-14T12:12:25,Friday
Standard Report,1,2023-04-14T12:13:45,Friday
Campaign Options,1,2023-04-14T12:14:13,Friday
Forcibly Logout,1,2023-04-14T12:16:59,Friday
List Sync Plus,1,2023-04-14T12:19:41,Friday
Recordings,1,2023-04-14T12:21:57,Friday
Application Lag,1,2023-04-14T12:24:02,Friday
Recordings,1,2023-04-14T12:24:53,Friday
Unable to Login,1,2023-04-14T12:25:48,Friday
Manual Outbound SMS,1,2023-04-14T12:30:24,Friday
Contact Management,1,2023-04-14T12:33:51,Friday
Unable to Login,1,2023-04-14T12:34:32,Friday
Call Recording,1,2023-04-14T12:42:46,Friday
Audio Issues on Echo,1,2023-04-14T12:49:01,Friday
List Sync Plus,1,2023-04-14T12:49:19,Friday
Launching Application,1,2023-04-14T12:50:52,Friday
Users Management,1,2023-04-14T12:52:59,Friday
IVR,1,2023-04-14T12:53:20,Friday
Configuration,1,2023-04-14T12:54:06,Friday
API User Password Reset,1,2023-04-14T12:55:00,Friday
Users Management,1,2023-04-14T12:57:06,Friday
Skills,1,2023-04-14T13:01:04,Friday
Unable to Login,1,2023-04-14T13:01:39,Friday
Reporting,1,2023-04-14T13:02:02,Friday
Lists,1,2023-04-14T13:02:54,Friday
ANI,1,2023-04-14T13:04:24,Friday
Distribution,1,2023-04-14T13:04:31,Friday
Audio Issues,1,2023-04-14T13:04:41,Friday
Call Features,1,2023-04-14T13:09:33,Friday
Desktop Analytics,1,2023-04-14T13:10:21,Friday
Launching Application,1,2023-04-14T13:13:50,Friday
Single Sign-On,1,2023-04-14T13:14:09,Friday
Unable to Login,1,2023-04-14T13:14:31,Friday
ANI,1,2023-04-14T13:20:29,Friday
Campaign Profiles,1,2023-04-14T13:26:19,Friday
Error Message,1,2023-04-14T13:30:52,Friday
Error Message,1,2023-04-14T13:33:17,Friday
Error Message,1,2023-04-14T13:34:06,Friday
Audio Issues on Echo,1,2023-04-14T13:34:44,Friday
Recordings,1,2023-04-14T13:38:25,Friday
Forecasting & Scheduling,1,2023-04-14T13:38:36,Friday
Error Message,1,2023-04-14T13:40:39,Friday
Workflow Rules,1,2023-04-14T13:42:30,Friday
Dialing Rules,1,2023-04-14T13:42:55,Friday
Sound Options,1,2023-04-14T13:43:36,Friday
Users Management,1,2023-04-14T13:47:14,Friday
Adherence,1,2023-04-14T13:47:38,Friday
Campaign Options,1,2023-04-14T13:48:34,Friday
Unable to Login,1,2023-04-14T13:48:41,Friday
Call Features,1,2023-04-14T13:49:19,Friday
Unable to Login,1,2023-04-14T13:52:20,Friday
Error Message,1,2023-04-14T13:54:48,Friday
Audio Issues,1,2023-04-14T13:54:49,Friday
Users Management,1,2023-04-14T13:57:20,Friday
Automated messages,1,2023-04-14T13:58:22,Friday
Error Message,1,2023-04-14T13:59:29,Friday
Connection Issue,1,2023-04-14T14:08:49,Friday
MACD,1,2023-04-14T14:17:36,Friday
Contacts,1,2023-04-14T14:17:40,Friday
Inquiry/How To,1,2023-04-14T14:18:10,Friday
ANI,1,2023-04-14T14:18:12,Friday
Unable to Login,1,2023-04-14T14:18:17,Friday
IVR,1,2023-04-14T14:23:26,Friday
Users Management,1,2023-04-14T14:23:42,Friday
DNIS,1,2023-04-14T14:24:47,Friday
Audio Issues,1,2023-04-14T14:28:48,Friday
Interactions,1,2023-04-14T14:31:43,Friday
MACD,1,2023-04-14T14:31:47,Friday
Unable to Login,1,2023-04-14T14:34:47,Friday
Variables,1,2023-04-14T14:41:51,Friday
Contacts,1,2023-04-14T14:42:00,Friday
Custom Report,1,2023-04-14T14:44:53,Friday
Launching Application,1,2023-04-14T14:45:37,Friday
Standard Report,1,2023-04-14T14:52:37,Friday
Users Management,1,2023-04-14T14:54:56,Friday
Users Management,1,2023-04-14T14:55:15,Friday
Request Completion Certificate,1,2023-04-14T14:56:01,Friday
Dialing Rules,1,2023-04-14T14:57:39,Friday
Prompts,1,2023-04-14T15:09:12,Friday
Standard Report,1,2023-04-14T15:10:53,Friday
DNIS,1,2023-04-14T15:10:53,Friday
Call Recording,1,2023-04-14T15:13:52,Friday
Password Reset,1,2023-04-14T15:17:22,Friday
GR Moves,1,2023-04-14T15:27:03,Friday
Forcibly Logout,1,2023-04-14T15:30:30,Friday
Unable to Login,1,2023-04-14T15:40:23,Friday
Users Management,1,2023-04-14T15:40:27,Friday
Users,1,2023-04-14T15:46:10,Friday
Configuration,1,2023-04-14T15:57:03,Friday
Configuration,1,2023-04-14T15:59:11,Friday
Users Management,1,2023-04-14T16:05:09,Friday
Custom Report,1,2023-04-14T16:12:32,Friday
Dispositions,1,2023-04-14T16:15:11,Friday
Call Features,1,2023-04-14T16:18:35,Friday
Help Requests,1,2023-04-14T16:19:49,Friday
Custom Report,1,2023-04-14T16:21:08,Friday
Audio Issues on Echo,1,2023-04-14T16:30:55,Friday
Custom Report,1,2023-04-14T16:31:46,Friday
Unexpected Behavior,1,2023-04-14T16:40:53,Friday
Unable to Login,1,2023-04-14T16:55:24,Friday
Error Message,1,2023-04-14T17:01:31,Friday
Launching Application,1,2023-04-14T17:27:03,Friday
Data Accuracy and Data Set,1,2023-04-14T17:36:57,Friday
GR Moves,1,2023-04-14T17:39:33,Friday
GR Moves,1,2023-04-14T17:39:58,Friday
Launching Application,1,2023-04-14T17:54:17,Friday
General Error,1,2023-04-14T18:01:05,Friday
IVR,1,2023-04-14T18:50:35,Friday
Unable to Login,1,2023-04-14T19:28:29,Friday
Users Management,1,2023-04-14T19:28:29,Friday
Call Features,1,2023-04-14T21:04:33,Friday
Users Management,1,2023-04-15T01:01:34,Saturday
Call Features,1,2023-04-15T02:14:52,Saturday
Launching Application,1,2023-04-15T02:22:56,Saturday
Unable to Login,1,2023-04-15T06:03:59,Saturday
Audio Issues,1,2023-04-15T06:08:45,Saturday
Campaign Options,1,2023-04-15T06:41:06,Saturday
Unable to Login,1,2023-04-15T07:48:46,Saturday
Calls Failing,1,2023-04-15T07:50:00,Saturday
Single Sign-On,1,2023-04-15T07:53:58,Saturday
DNIS,1,2023-04-15T08:33:04,Saturday
Campaign Options,1,2023-04-15T08:58:20,Saturday
Unable to Login,1,2023-04-15T09:06:43,Saturday
Unable to Login,1,2023-04-15T10:03:38,Saturday
Unable to Login,1,2023-04-15T10:32:44,Saturday
Audio Issues on Echo,1,2023-04-15T10:49:43,Saturday
Dashboard,1,2023-04-15T10:58:50,Saturday
Unable to Login,1,2023-04-15T11:04:55,Saturday
Unable to Login,1,2023-04-15T11:17:25,Saturday
Users Management,1,2023-04-15T11:21:29,Saturday
Unable to Login,1,2023-04-15T11:54:43,Saturday
Users Management,1,2023-04-15T12:39:19,Saturday
Users Management,1,2023-04-15T13:02:12,Saturday
Configuration,1,2023-04-15T13:06:42,Saturday
Dispositions,1,2023-04-15T13:25:59,Saturday
Application Lag,1,2023-04-15T13:46:34,Saturday
Error Message,1,2023-04-15T15:08:46,Saturday
IVR,1,2023-04-15T15:47:30,Saturday
Users Management,1,2023-04-15T16:22:11,Saturday
Send and Receive,1,2023-04-15T19:12:27,Saturday
Outbound SMS,1,2023-04-15T19:56:41,Saturday
Unable to Login,1,2023-04-16T04:11:40,Sunday
DNIS,1,2023-04-16T04:45:41,Sunday
Unable to Login,1,2023-04-16T05:02:17,Sunday
Launching Application,1,2023-04-16T05:08:29,Sunday
IVR,1,2023-04-16T06:01:50,Sunday
Forecasting & Scheduling,1,2023-04-16T06:40:04,Sunday
Launching Application,1,2023-04-16T07:09:56,Sunday
Error Message,1,2023-04-16T07:23:23,Sunday
IVR,1,2023-04-16T09:50:53,Sunday
DNIS,1,2023-04-16T10:29:35,Sunday
Launching Application,1,2023-04-16T11:14:01,Sunday
MS Dynamics,1,2023-04-16T11:38:45,Sunday
Forecasting & Scheduling,1,2023-04-16T11:56:20,Sunday
Unable to Login,1,2023-04-16T13:18:25,Sunday
FTP,1,2023-04-16T13:22:21,Sunday
Unable to Login,1,2023-04-16T13:34:39,Sunday
Connection Issue,1,2023-04-16T14:30:28,Sunday
Launching Application,1,2023-04-16T15:37:49,Sunday
Sound Options,1,2023-04-16T16:04:44,Sunday
Error Message,1,2023-04-16T16:19:03,Sunday
Call Features,1,2023-04-16T17:33:22,Sunday
Case Submission,1,2023-04-16T18:46:58,Sunday
Error Message,1,2023-04-16T20:11:37,Sunday
Users Management,1,2023-04-16T20:19:48,Sunday
Reporting,1,2023-04-16T23:37:40,Sunday
Unable to Login,1,2023-04-16T23:53:20,Sunday
Call Features,1,2023-04-17T00:00:54,Monday
Users Management,1,2023-04-17T01:22:57,Monday
Report Generation,1,2023-04-17T01:33:29,Monday
Users Management,1,2023-04-17T01:40:47,Monday
Audio Issues on Echo,1,2023-04-17T01:56:52,Monday
Dispositions,1,2023-04-17T02:02:52,Monday
Audio Issues on Echo,1,2023-04-17T02:12:19,Monday
Error Message,1,2023-04-17T02:17:45,Monday
Audio Issues on Echo,1,2023-04-17T02:22:59,Monday
Home/Navigation,1,2023-04-17T02:58:46,Monday
Unable to Login,1,2023-04-17T03:23:39,Monday
Unable to Login,1,2023-04-17T03:24:43,Monday
Unable to Login,1,2023-04-17T03:33:22,Monday
Unable to Login,1,2023-04-17T04:03:20,Monday
Utilization Report,1,2023-04-17T04:05:35,Monday
Calls Failing,1,2023-04-17T04:08:10,Monday
Unable to Login,1,2023-04-17T04:08:45,Monday
Audio Issues on Echo,1,2023-04-17T04:10:01,Monday
Configuration Issue,1,2023-04-17T04:51:07,Monday
Unable to Login,1,2023-04-17T04:51:30,Monday
Unable to Login,1,2023-04-17T04:53:42,Monday
IVR,1,2023-04-17T04:55:06,Monday
Unable to Login,1,2023-04-17T05:02:56,Monday
Unable to Login,1,2023-04-17T05:05:09,Monday
Audio Issues on Echo,1,2023-04-17T05:06:12,Monday
Unable to Login,1,2023-04-17T05:07:11,Monday
Launching Application,1,2023-04-17T05:11:07,Monday
Unable to Login,1,2023-04-17T05:11:34,Monday
Unable to Login,1,2023-04-17T05:12:09,Monday
Custom Report,1,2023-04-17T05:14:03,Monday
Unable to Login,1,2023-04-17T05:17:01,Monday
Custom Report,1,2023-04-17T05:17:19,Monday
Unable to Login,1,2023-04-17T05:17:32,Monday
Custom Report,1,2023-04-17T05:18:03,Monday
Unable to Login,1,2023-04-17T05:18:40,Monday
Unable to Login,1,2023-04-17T05:23:56,Monday
Unable to Login,1,2023-04-17T05:24:42,Monday
Launching Application,1,2023-04-17T05:25:38,Monday
Custom Report,1,2023-04-17T05:31:09,Monday
Custom Report,1,2023-04-17T05:32:59,Monday
Custom Report,1,2023-04-17T05:34:05,Monday
Custom Report,1,2023-04-17T05:35:24,Monday
Custom Report,1,2023-04-17T05:37:02,Monday
Custom Report,1,2023-04-17T05:40:10,Monday
Users,1,2023-04-17T05:40:31,Monday
Configuration,1,2023-04-17T05:41:34,Monday
Custom Report,1,2023-04-17T05:41:35,Monday
Single Sign-On,1,2023-04-17T05:42:11,Monday
Interactions,1,2023-04-17T05:42:16,Monday
Custom Report,1,2023-04-17T05:43:52,Monday
Forecasting & Scheduling,1,2023-04-17T05:46:45,Monday
Sound Options,1,2023-04-17T05:47:06,Monday
GR Moves,1,2023-04-17T05:51:16,Monday
Launching Application,1,2023-04-17T05:51:35,Monday
Prompts,1,2023-04-17T05:52:16,Monday
Unable to Login,1,2023-04-17T05:54:28,Monday
Sound Options,1,2023-04-17T05:55:32,Monday
Audio Issues on Echo,1,2023-04-17T05:55:45,Monday
Calls Failing,1,2023-04-17T05:56:06,Monday
Unable to Login,1,2023-04-17T05:56:08,Monday
Launching Application,1,2023-04-17T05:59:41,Monday
Users,1,2023-04-17T06:00:34,Monday
Inquiry/How To,1,2023-04-17T06:02:57,Monday
Custom Report,1,2023-04-17T06:04:12,Monday
Unable to Login,1,2023-04-17T06:04:37,Monday
Unable to Login,1,2023-04-17T06:07:59,Monday
Prompts,1,2023-04-17T06:08:02,Monday
Unable to Login,1,2023-04-17T06:09:23,Monday
Launching Application,1,2023-04-17T06:09:55,Monday
Error Message,1,2023-04-17T06:11:31,Monday
IVR,1,2023-04-17T06:14:03,Monday
Users Management,1,2023-04-17T06:16:13,Monday
Unable to Login,1,2023-04-17T06:17:57,Monday
Unable to Login,1,2023-04-17T06:18:41,Monday
Unable to Login,1,2023-04-17T06:19:55,Monday
Launching Application,1,2023-04-17T06:21:20,Monday
Unable to Login,1,2023-04-17T06:21:23,Monday
Audio Issues,1,2023-04-17T06:23:43,Monday
Users Management,1,2023-04-17T06:24:47,Monday
Dialing Behavior,1,2023-04-17T06:24:57,Monday
Technical Requirements,1,2023-04-17T06:25:30,Monday
Unable to Login,1,2023-04-17T06:26:25,Monday
Unable to Login,1,2023-04-17T06:28:56,Monday
Error Message,1,2023-04-17T06:31:18,Monday
Campaign Options,1,2023-04-17T06:34:02,Monday
Launching Application,1,2023-04-17T06:38:48,Monday
Connectors,1,2023-04-17T06:41:21,Monday
Attachment,1,2023-04-17T06:42:02,Monday
Launching Application,1,2023-04-17T06:46:25,Monday
Unable to Login,1,2023-04-17T06:46:58,Monday
IVR,1,2023-04-17T06:50:00,Monday
Unable to Login,1,2023-04-17T06:50:21,Monday
Unable to Login,1,2023-04-17T06:51:05,Monday
Users Management,1,2023-04-17T06:54:44,Monday
Audio Issues on Echo,1,2023-04-17T06:55:06,Monday
Users Management,1,2023-04-17T06:55:16,Monday
Launching Application,1,2023-04-17T06:56:10,Monday
Softphone,1,2023-04-17T06:58:50,Monday
Automated messages,1,2023-04-17T07:00:35,Monday
Evaluations,1,2023-04-17T07:02:31,Monday
IVR,1,2023-04-17T07:02:33,Monday
Unable to Login,1,2023-04-17T07:03:31,Monday
Custom Report,1,2023-04-17T07:05:24,Monday
Audio Issues,1,2023-04-17T07:06:48,Monday
Standard Report,1,2023-04-17T07:07:07,Monday
Unable to Login,1,2023-04-17T07:07:23,Monday
Dialing Behavior,1,2023-04-17T07:07:56,Monday
API User Password Reset,1,2023-04-17T07:10:54,Monday
Sound Options,1,2023-04-17T07:12:55,Monday
Standard Report,1,2023-04-17T07:14:44,Monday
Unable to Login,1,2023-04-17T07:14:44,Monday
Calls Failing,1,2023-04-17T07:15:18,Monday
Users Management,1,2023-04-17T07:15:28,Monday
Unable to Login,1,2023-04-17T07:19:17,Monday
Launching Application,1,2023-04-17T07:20:05,Monday
Unable to Login,1,2023-04-17T07:20:11,Monday
IVR,1,2023-04-17T07:20:38,Monday
Error Message,1,2023-04-17T07:21:36,Monday
Users Management,1,2023-04-17T07:21:56,Monday
Unable to Login,1,2023-04-17T07:25:05,Monday
Inquiry/How To,1,2023-04-17T07:27:40,Monday
MACD,1,2023-04-17T07:31:40,Monday
Unable to Login,1,2023-04-17T07:33:01,Monday
Campaign Options,1,2023-04-17T07:33:22,Monday
Unable to Login,1,2023-04-17T07:33:54,Monday
Users Management,1,2023-04-17T07:34:02,Monday
Audio Issues,1,2023-04-17T07:34:29,Monday
Lists,1,2023-04-17T07:40:23,Monday
Sound Options,1,2023-04-17T07:43:24,Monday
Unable to Login,1,2023-04-17T07:44:45,Monday
Custom Report,1,2023-04-17T07:46:13,Monday
Audio Issues,1,2023-04-17T07:46:41,Monday
Unable to Login,1,2023-04-17T07:47:33,Monday
Custom Report,1,2023-04-17T07:53:07,Monday
Error Message,1,2023-04-17T07:58:47,Monday
Unable to Login,1,2023-04-17T07:58:56,Monday
Campaign Options,1,2023-04-17T08:04:25,Monday
Dispositions,1,2023-04-17T08:05:55,Monday
Launching Application,1,2023-04-17T08:08:39,Monday
IVR,1,2023-04-17T08:09:15,Monday
Custom Report,1,2023-04-17T08:10:59,Monday
Launching Application,1,2023-04-17T08:11:58,Monday
Launching Application,1,2023-04-17T08:13:16,Monday
Unexpected Behavior,1,2023-04-17T08:13:27,Monday
Audio Issues,1,2023-04-17T08:14:55,Monday
Audio Issues,1,2023-04-17T08:15:08,Monday
Unable to Login,1,2023-04-17T08:16:33,Monday
Audio Issues,1,2023-04-17T08:17:14,Monday
Unable to Login,1,2023-04-17T08:17:28,Monday
Calls Failing,1,2023-04-17T08:17:59,Monday
Provisioning,1,2023-04-17T08:21:27,Monday
Audio Issues on Echo,1,2023-04-17T08:23:23,Monday
Call Features,1,2023-04-17T08:24:05,Monday
Click-To-Dial,1,2023-04-17T08:24:38,Monday
Dashboard,1,2023-04-17T08:26:00,Monday
Application Lag,1,2023-04-17T08:26:16,Monday
Call Features,1,2023-04-17T08:28:07,Monday
Unable to Login,1,2023-04-17T08:31:15,Monday
Unexpected Behavior,1,2023-04-17T08:34:28,Monday
IVR,1,2023-04-17T08:38:48,Monday
Launching Application,1,2023-04-17T08:39:45,Monday
Audio Issues on Echo,1,2023-04-17T08:41:54,Monday
Launching Application,1,2023-04-17T08:45:28,Monday
Unable to Login,1,2023-04-17T08:46:37,Monday
Users Management,1,2023-04-17T08:47:00,Monday
IVR,1,2023-04-17T08:47:10,Monday
Configuration,1,2023-04-17T08:47:54,Monday
Dashboard,1,2023-04-17T08:48:44,Monday
Calls Failing,1,2023-04-17T08:50:36,Monday
Launching Application,1,2023-04-17T08:53:10,Monday
Configuration,1,2023-04-17T08:53:48,Monday
ANI,1,2023-04-17T08:55:25,Monday
Unable to Login,1,2023-04-17T08:57:20,Monday
Configuration,1,2023-04-17T08:58:15,Monday
Monitoring,1,2023-04-17T08:58:54,Monday
Application Lag,1,2023-04-17T09:00:53,Monday
Unable to Login,1,2023-04-17T09:02:55,Monday
Inquiry/How To,1,2023-04-17T09:05:30,Monday
Audio Issues on Echo,1,2023-04-17T09:06:22,Monday
Unable to Login,1,2023-04-17T09:09:39,Monday
Unable to Login,1,2023-04-17T09:09:47,Monday
Launching Application,1,2023-04-17T09:14:20,Monday
Audio Issues,1,2023-04-17T09:15:08,Monday
Unable to Login,1,2023-04-17T09:15:14,Monday
Unexpected Behavior,1,2023-04-17T09:15:48,Monday
Launching Application,1,2023-04-17T09:17:34,Monday
Utilization Report,1,2023-04-17T09:18:38,Monday
Screenpop,1,2023-04-17T09:19:43,Monday
IVR,1,2023-04-17T09:20:40,Monday
Custom Report,1,2023-04-17T09:21:32,Monday
Custom Report,1,2023-04-17T09:22:08,Monday
Interactions,1,2023-04-17T09:23:07,Monday
Dashboard,1,2023-04-17T09:26:30,Monday
Sound Options,1,2023-04-17T09:26:33,Monday
Users Management,1,2023-04-17T09:27:54,Monday
Unable to Login,1,2023-04-17T09:28:23,Monday
Unexpected Behavior,1,2023-04-17T09:28:37,Monday
GR Moves,1,2023-04-17T09:30:01,Monday
Unable to Login,1,2023-04-17T09:30:10,Monday
Calls Failing,1,2023-04-17T09:30:13,Monday
ANI,1,2023-04-17T09:30:32,Monday
Campaign Options,1,2023-04-17T09:31:47,Monday
Connection Issue,1,2023-04-17T09:31:54,Monday
Scheduled Report,1,2023-04-17T09:32:49,Monday
Users Management,1,2023-04-17T09:34:26,Monday
Configuration,1,2023-04-17T09:36:44,Monday
Launching Application,1,2023-04-17T09:37:06,Monday
Users,1,2023-04-17T09:39:35,Monday
Unable to Login,1,2023-04-17T09:43:17,Monday
Scheduled Report,1,2023-04-17T09:43:44,Monday
Audio Issues,1,2023-04-17T09:49:24,Monday
Users,1,2023-04-17T09:50:36,Monday
Sound Options,1,2023-04-17T09:50:44,Monday
Users Management,1,2023-04-17T09:52:08,Monday
Campaign Options,1,2023-04-17T09:53:00,Monday
Speed Dial,1,2023-04-17T09:56:03,Monday
PSTN,1,2023-04-17T09:57:44,Monday
FTP,1,2023-04-17T09:59:20,Monday
Unable to Login,1,2023-04-17T09:59:23,Monday
Audio Issues on Echo,1,2023-04-17T10:00:45,Monday
Launching Application,1,2023-04-17T10:01:46,Monday
Sound Options,1,2023-04-17T10:02:36,Monday
